Name,Symbol,Date,Open,High,Low,Close,Volume ETH
Etherium,ETH,08/09/2021,3434.84,3560,3215.16,3499,780611.7657
Etherium,ETH,09/09/2021,3499.01,3567.06,3390.4,3424.93,628553.8831
Etherium,ETH,10/09/2021,3424.94,3514.11,3150,3208.86,633026.2659
Etherium,ETH,11/09/2021,3208.85,3348.37,3200,3267.21,413524.1761
Etherium,ETH,12/09/2021,3267.1,3474.16,3231.1,3404.21,408858.9595
Etherium,ETH,13/09/2021,3404.3,3430.3,3108.49,3285.35,647855.7199
Etherium,ETH,14/09/2021,3285.09,3437.05,3269.95,3434.37,373634.9026
Etherium,ETH,15/09/2021,3434.37,3616.16,3357.78,3613.55,428507.5278
Etherium,ETH,16/09/2021,3613.55,3676.28,3481.14,3567.98,467985.4919
Etherium,ETH,17/09/2021,3567.97,3594.17,3350.07,3399.81,398888.3705
Etherium,ETH,18/09/2021,3399.89,3541.96,3368.88,3435.64,315162.7627
Etherium,ETH,19/09/2021,3435.64,3456.53,3277.74,3328.62,312948.0013
Etherium,ETH,20/09/2021,3328.57,3347.82,2913.39,2977.28,917939.5785
Etherium,ETH,21/09/2021,2977.32,3105.83,2652,2765.9,971519.8894
Etherium,ETH,22/09/2021,2766.72,3088.88,2737.54,3076.92,677457.6483
Etherium,ETH,23/09/2021,3076.92,3174.5,3033.85,3152.5,459293.8858
Etherium,ETH,24/09/2021,3152.41,3158.52,2733,2928.53,932090.8856
Etherium,ETH,25/09/2021,2928.22,2967.52,2801.57,2921.73,491974.0226
Etherium,ETH,26/09/2021,2921.84,3115.51,2738.17,3059.37,703594.478
Etherium,ETH,27/09/2021,3059.36,3164.94,2922.71,2925.59,510130.7319
Etherium,ETH,28/09/2021,2924.76,2970.82,2789,2804.91,511325.4643
Etherium,ETH,29/09/2021,2805.15,2950,2782,2850.45,411305.0893
Etherium,ETH,30/09/2021,2850.45,3048.42,2837.19,3000.61,506896.7612
Etherium,ETH,01/10/2021,3000.62,3330,2969.07,3309.91,648714.6151
Etherium,ETH,02/10/2021,3309.91,3469,3257,3387.76,422551.1811
Etherium,ETH,03/10/2021,3387.77,3488,3342.51,3417.73,360586.8905
Etherium,ETH,04/10/2021,3417.73,3437.19,3270,3386.31,485204.642
Etherium,ETH,05/10/2021,3386.31,3545,3363.78,3515.27,393900.8818
Etherium,ETH,06/10/2021,3515.48,3632.11,3342,3574.89,618265.5402
Etherium,ETH,07/10/2021,3574.88,3653.98,3470.8,3587.47,486102.3591
Etherium,ETH,08/10/2021,3587.47,3695,3532,3563.13,403597.1437
Etherium,ETH,09/10/2021,3563.13,3635,3538.07,3574.82,361906.7514
Etherium,ETH,10/10/2021,3574.83,3604,3405,3414.22,580223.6302
Etherium,ETH,11/10/2021,3414.22,3623.8,3371,3542.12,493521.882
Etherium,ETH,12/10/2021,3542.12,3547.11,3403.21,3491.46,409377.1918
Etherium,ETH,13/10/2021,3491.43,3613,3412.7,3607.42,393463.1222
Etherium,ETH,14/10/2021,3607.41,3824,3586.04,3790.82,481894.1473
Etherium,ETH,15/10/2021,3790.82,3907.77,3734.1,3868.99,504321.732
Etherium,ETH,16/10/2021,3868.38,3971,3803.56,3829.96,373727.8549
Etherium,ETH,17/10/2021,3829.96,3919.19,3640,3846.85,368898.9831
Etherium,ETH,18/10/2021,3847,3893.14,3676,3744.96,401819.9734
Etherium,ETH,19/10/2021,3744.96,3886.89,3732,3877.03,341268.3723
Etherium,ETH,20/10/2021,3876.98,4169,3828.05,4161.15,537383.0973
Etherium,ETH,21/10/2021,4161.37,4375,4013.13,4052.99,798566.5581
Etherium,ETH,22/10/2021,4053,4167.41,3888,3972.2,463222.5428
Etherium,ETH,23/10/2021,3972.19,4172,3937.51,4167.12,326576.9601
Etherium,ETH,24/10/2021,4167.13,4186.57,3961.5,4082.33,350115.8386
Etherium,ETH,25/10/2021,4082.33,4236,4067.71,4220.37,347438.6534
Etherium,ETH,26/10/2021,4220.36,4297,4090.21,4131.52,414498.1599
Etherium,ETH,27/10/2021,4131.52,4307,3909,3922,704604.25
Etherium,ETH,28/10/2021,3921.99,4295,3890.17,4286.02,626378.5055
Etherium,ETH,29/10/2021,4286.01,4460.47,4265.97,4418.89,559231.0769
Etherium,ETH,30/10/2021,4418.89,4434.06,4232.2,4322.68,340223.069
Etherium,ETH,31/10/2021,4322.68,4399.14,4164.35,4287.21,412856.2893
Etherium,ETH,01/11/2021,4287.48,4386.58,4146.3,4319.43,417620.7073
Etherium,ETH,02/11/2021,4319.43,4599.6,4284.43,4589.89,468184.793
Etherium,ETH,03/11/2021,4589.68,4665.87,4455,4603.35,448658.3513
Etherium,ETH,04/11/2021,4603.35,4606.65,4420.08,4532.32,368218.257
Etherium,ETH,05/11/2021,4532.31,4570.05,4438.8,4474.24,305651.7244
Etherium,ETH,06/11/2021,4474.24,4530,4326.17,4518,322154.0973
Etherium,ETH,07/11/2021,4518,4637.98,4502.37,4612.59,243596.5952
Etherium,ETH,08/11/2021,4612.59,4822.97,4612,4807.98,391102.3181
Etherium,ETH,09/11/2021,4807.98,4838.28,4713.89,4732.33,311267.58
Etherium,ETH,10/11/2021,4732.33,4868,4461.93,4628.78,553596.9916
Etherium,ETH,11/11/2021,4628.68,4779,4576.47,4719,303688.9765
Etherium,ETH,12/11/2021,4719,4809.71,4507.85,4665.46,461580.0415
Etherium,ETH,13/11/2021,4665.47,4707.6,4584.08,4644.28,220720.6611
Etherium,ETH,14/11/2021,4644.27,4696.05,4514.12,4626.5,245309.0674
Etherium,ETH,15/11/2021,4626.5,4772.01,4540,4563.78,375421.6601
Etherium,ETH,16/11/2021,4563.77,4563.77,4103,4209.76,735857.063
Etherium,ETH,17/11/2021,4209.59,4299.91,4063.48,4287.8,472852.1842
Etherium,ETH,18/11/2021,4288.07,4344.81,3956.44,3996.9,576945.1837
Etherium,ETH,19/11/2021,3996.9,4308.97,3973.01,4294.76,420045.0897
Etherium,ETH,20/11/2021,4294.75,4435.88,4199.86,4412.17,365584.578
Etherium,ETH,21/11/2021,4412.17,4451,4242.41,4258.31,340206.3203
Etherium,ETH,22/11/2021,4259.7,4320,4022.74,4085.97,518501.3338
Etherium,ETH,23/11/2021,4086.28,4385.59,4059.62,4339.44,502811.7902
Etherium,ETH,24/11/2021,4339.45,4373.94,4167.65,4269.36,448727.0306
Etherium,ETH,25/11/2021,4270.1,4550,4248.27,4524.85,445868.2434
Etherium,ETH,26/11/2021,4524.48,4551,3913,4041.2,720245.1612
Etherium,ETH,27/11/2021,4041.2,4183.66,4028.34,4095.29,275326.5202
Etherium,ETH,28/11/2021,4095.29,4298.51,3964,4294.78,346471.3551
Etherium,ETH,29/11/2021,4294.77,4458.92,4276.89,4444.53,406881.2284
Etherium,ETH,30/11/2021,4444.54,4753,4346.36,4630.26,743024.4662
Etherium,ETH,01/12/2021,4630.25,4778.75,4523.99,4582.95,508198.3105
Etherium,ETH,02/12/2021,4582.95,4634.83,4433,4511.21,451861.9545
Etherium,ETH,03/12/2021,4511.35,4654.88,4032.5,4215.73,677974.8659
Etherium,ETH,04/12/2021,4215.01,4238.59,3503.68,4117.25,1111773.145
Etherium,ETH,05/12/2021,4117.25,4248.19,4031.39,4196.44,536325.4413
Etherium,ETH,06/12/2021,4196.44,4376.15,3921,4347.59,726742.9638
Etherium,ETH,07/12/2021,4347.57,4425,4255.92,4306.4,420749.751
Etherium,ETH,08/12/2021,4306.4,4450.49,4222.95,4436.91,429403.9351
Etherium,ETH,09/12/2021,4436.91,4488,4076.16,4105.64,462173.711
Etherium,ETH,10/12/2021,4105.64,4231.08,3887.37,3897.94,563236.5671
Etherium,ETH,11/12/2021,3898.31,4097.08,3828.22,4089.37,427853.4343
Etherium,ETH,12/12/2021,4089.68,4173.63,3986.25,4130,260535.5157
Etherium,ETH,13/12/2021,4130,4142.75,3671.45,3781.93,533467.2307
Etherium,ETH,14/12/2021,3781.92,3882.74,3685,3858.99,395145.7462
Etherium,ETH,15/12/2021,3858.99,4092.22,3643.73,4019.08,542068.0573
Etherium,ETH,16/12/2021,4019.54,4113.43,3942.11,3958.11,368780.031
Etherium,ETH,17/12/2021,3959.11,3994.1,3700,3875.42,463370.9225
Etherium,ETH,18/12/2021,3875.43,3996.93,3767.01,3959.93,339593.2543
Etherium,ETH,19/12/2021,3959.93,4032.43,3884,3924.14,306006.323
Etherium,ETH,20/12/2021,3924.14,3983.37,3753,3944.73,366916.4771
Etherium,ETH,21/12/2021,3944.72,4063,3913.21,4014.15,340826.3553
Etherium,ETH,22/12/2021,4014.41,4074.87,3933.4,3979.51,303191.8076
Etherium,ETH,23/12/2021,3979.51,4150,3893.23,4111.41,380207.8166
Etherium,ETH,24/12/2021,4111.41,4134.84,4017.17,4046.36,230741.8072
Etherium,ETH,25/12/2021,4046.35,4137.91,4018.62,4094.83,208126.8805
Etherium,ETH,26/12/2021,4094.36,4105,4000,4063.56,189309.255
Etherium,ETH,27/12/2021,4063.57,4127.46,4031,4037.23,222202.1383
Etherium,ETH,28/12/2021,4037.22,4037.23,3759.36,3792.75,358064.7163
Etherium,ETH,29/12/2021,3792.75,3827.78,3604.2,3630.19,302753.6375
Etherium,ETH,30/12/2021,3630.18,3769.1,3585,3709.27,249263.7305
Etherium,ETH,31/12/2021,3709.27,3815,3622.29,3676.23,268014.2942
Etherium,ETH,01/01/2022,3676.22,3776.45,3673.46,3765.54,154143.8968
Etherium,ETH,02/01/2022,3765.54,3857.44,3717.3,3828.27,154791.4263
Etherium,ETH,03/01/2022,3828.11,3853.09,3680,3765.89,236245.8586
Etherium,ETH,04/01/2022,3765.89,3900.73,3713.11,3785.11,288258.5549
Etherium,ETH,05/01/2022,3785.1,3848,3415,3540.63,397942.0363
Etherium,ETH,06/01/2022,3539.82,3550.43,3300,3406.81,496745.7413
Etherium,ETH,07/01/2022,3406.81,3416.76,3064.42,3199.24,669631.7262
Etherium,ETH,08/01/2022,3198.68,3250,3000,3080.95,400692.1061
Etherium,ETH,09/01/2022,3080.98,3211.72,3057.35,3151.97,275874.1643
Etherium,ETH,10/01/2022,3151.97,3185,2928.83,3082.68,529818.3866
Etherium,ETH,11/01/2022,3082.87,3263.54,3051.8,3239.72,362446.7087
Etherium,ETH,12/01/2022,3239.73,3411.43,3206.2,3371.26,370465.8015
Etherium,ETH,13/01/2022,3371.6,3410,3233.43,3240.61,336234.8799
Etherium,ETH,14/01/2022,3240.61,3342.79,3188,3307.42,285326.3505
Etherium,ETH,15/01/2022,3307.42,3371.64,3261,3326.04,203100.3778
Etherium,ETH,16/01/2022,3326.51,3393.6,3269.62,3346.88,210782.2277
Etherium,ETH,17/01/2022,3346.89,3357.57,3141.1,3209.67,284063.6548
Etherium,ETH,18/01/2022,3209.68,3243.87,3082,3159.85,299134.2728
Etherium,ETH,19/01/2022,3159.85,3174.87,3000,3084.02,332996.5703
Etherium,ETH,20/01/2022,3084.02,3273.37,2987.15,3001.48,357596.7062
Etherium,ETH,21/01/2022,3001.48,3034.12,2403,2568.15,1022021.7
Etherium,ETH,22/01/2022,2567.47,2626,2300,2412.18,1081357.549
Etherium,ETH,23/01/2022,2412.18,2556.78,2370.8,2539.01,580497.7613
Etherium,ETH,24/01/2022,2539,2539.75,2159,2439.29,1123134.704
Etherium,ETH,25/01/2022,2439.56,2506.55,2348.96,2458.83,510152.954
Etherium,ETH,26/01/2022,2459.04,2722,2402.03,2462.99,806441.6229
Etherium,ETH,27/01/2022,2463,2521,2316.43,2424.25,599481.7159
Etherium,ETH,28/01/2022,2424.02,2558.98,2357.88,2544.99,485149.8065
Etherium,ETH,29/01/2022,2544.99,2636.66,2520.01,2601.43,376666.8246
Etherium,ETH,30/01/2022,2601.43,2640,2542.5,2601.68,290770.0859
Etherium,ETH,31/01/2022,2601.67,2706.77,2476.07,2686.94,444584.851
Etherium,ETH,01/02/2022,2686.94,2813,2673.52,2787.23,390034.2736
Etherium,ETH,02/02/2022,2787.48,2810.88,2612.72,2680.67,447852.1228
Etherium,ETH,03/02/2022,2680.25,2726.64,2576.05,2695.46,405043.3931
Etherium,ETH,04/02/2022,2695.21,2995,2671.4,2994.99,664002.9328
Etherium,ETH,05/02/2022,2994.99,3060.47,2958.01,3012.65,356803.3071
Etherium,ETH,06/02/2022,3012.64,3074.56,2950.21,3054.99,249394.5966
Etherium,ETH,07/02/2022,3055,3186,2991.8,3139.77,455070.2529
Etherium,ETH,08/02/2022,3139.77,3232.87,3025.21,3116.69,514773.5837
Etherium,ETH,09/02/2022,3116.69,3269.7,3055,3243.94,370267.8913
Etherium,ETH,10/02/2022,3243.6,3283.66,3056.74,3072.49,578212.8383
Etherium,ETH,11/02/2022,3072.36,3138.62,2879,2927.54,462025.8751
Etherium,ETH,12/02/2022,2927.54,2985.98,2858.3,2918.88,336250.3131
Etherium,ETH,13/02/2022,2918.58,2954.4,2836.7,2871.13,242751.3547
Etherium,ETH,14/02/2022,2871.14,2964.97,2829.01,2929.75,381778.238
Etherium,ETH,15/02/2022,2929.75,3196.19,2912.06,3183.52,448971.754
Etherium,ETH,16/02/2022,3183.53,3186.77,3044.03,3122.3,319997.6244
Etherium,ETH,17/02/2022,3122.31,3160,2851.55,2891.87,488693.2624
Etherium,ETH,18/02/2022,2891.88,2943.97,2750,2779.48,502977.4069
Etherium,ETH,19/02/2022,2779.3,2830.96,2694.45,2763.63,293838.0025
Etherium,ETH,20/02/2022,2763.63,2764.64,2576,2621.99,386384.904
Etherium,ETH,21/02/2022,2621.99,2759.51,2558,2568.02,761838.9858
Etherium,ETH,22/02/2022,2568.03,2665.74,2500,2636.29,692639.4942
Etherium,ETH,23/02/2022,2636.28,2753.55,2575.83,2579.71,504470.1412
Etherium,ETH,24/02/2022,2579.7,2740,2300,2596.2,1395732.775
Etherium,ETH,25/02/2022,2596.26,2834.97,2571.72,2768.49,679394.1762
Etherium,ETH,26/02/2022,2768.05,2878,2727.5,2779.47,418485.2529
Etherium,ETH,27/02/2022,2779.47,2836.33,2557.98,2616.79,650198.7785
Etherium,ETH,28/02/2022,2616.79,2951.6,2568.62,2920.95,733794.4488
Etherium,ETH,01/03/2022,2920.83,3037.94,2854.09,2976.33,673901.6976
Etherium,ETH,02/03/2022,2976.33,3043.91,2914.21,2947.3,614623.7461
Etherium,ETH,03/03/2022,2947.31,2970.97,2785,2833.99,446192.2353
Etherium,ETH,04/03/2022,2834,2836.17,2573,2622.1,556178.7588
Etherium,ETH,05/03/2022,2622.11,2685.12,2589.38,2665.15,268730.3036
Etherium,ETH,06/03/2022,2665.16,2676.29,2535,2551.29,336487.9099
Etherium,ETH,07/03/2022,2551.3,2649,2445,2491.12,620171.6787
Etherium,ETH,08/03/2022,2491.12,2624,2480.15,2575.97,561659.7421
Etherium,ETH,09/03/2022,2575.98,2775.85,2567.7,2726.98,562771.7403
Etherium,ETH,10/03/2022,2726.98,2733.25,2550.27,2606.7,559029.9377
Etherium,ETH,11/03/2022,2606.69,2676.78,2522.57,2556.86,494583.6568
Etherium,ETH,12/03/2022,2556.86,2616.79,2553.39,2568.8,219236.5711
Etherium,ETH,13/03/2022,2568.8,2603.32,2493,2515.65,316942.1601
Etherium,ETH,14/03/2022,2515.66,2609.6,2498.67,2589.41,386630.1912
Etherium,ETH,15/03/2022,2589.42,2669,2507,2617.73,461202.3014
Etherium,ETH,16/03/2022,2617.74,2788,2603.38,2773.81,666224.7217
Etherium,ETH,17/03/2022,2773.8,2836,2746.42,2811.92,379312.541
Etherium,ETH,18/03/2022,2811.91,2984,2765.59,2938.92,556535.7966
Etherium,ETH,19/03/2022,2938.84,2987.7,2890.86,2950.84,325971.5398
Etherium,ETH,20/03/2022,2950.85,2964.17,2817.21,2861.38,377608.8214
Etherium,ETH,21/03/2022,2861.39,2960.57,2829.81,2890.03,450223.9073
Etherium,ETH,22/03/2022,2890.03,3052.85,2886.43,2969.64,564868.9839
Etherium,ETH,23/03/2022,2969.64,3045.2,2920.65,3036,453962.7298
Etherium,ETH,24/03/2022,3035.99,3129.11,2999.11,3110.76,577171.5239
Etherium,ETH,25/03/2022,3110.75,3193.28,3076,3102.14,489099.5572
Etherium,ETH,26/03/2022,3102.13,3153.2,3084.9,3145,207134.847
Etherium,ETH,27/03/2022,3145.01,3299.37,3126.02,3295.65,335467.4145
Etherium,ETH,28/03/2022,3295.65,3431.15,3275.01,3332.92,527237.1133
Etherium,ETH,29/03/2022,3332.91,3481.87,3329.68,3400.51,465899.8226
Etherium,ETH,30/03/2022,3400.51,3446.9,3331.84,3385.79,356082.5231
Etherium,ETH,31/03/2022,3385.8,3444.83,3261.35,3281.51,455091.2395
Etherium,ETH,01/04/2022,3281.51,3481.29,3210.68,3455.21,532169.2392
Etherium,ETH,02/04/2022,3455.2,3532.2,3433.14,3443.77,499893.29
Etherium,ETH,03/04/2022,3443.77,3580.34,3412.11,3521.91,381581.7683
Etherium,ETH,04/04/2022,3521.9,3547,3405.97,3519.5,449984.1586
Etherium,ETH,05/04/2022,3519.5,3555,3400,3406.99,397782.7437
Etherium,ETH,06/04/2022,3407,3407.5,3162.39,3168.51,736273.1047
Etherium,ETH,07/04/2022,3168.52,3268.98,3143.15,3227.19,458179.3272
Etherium,ETH,08/04/2022,3227.2,3314.02,3173.52,3192.39,502422.5048
Etherium,ETH,09/04/2022,3192.39,3268.4,3181.28,3258.57,212444.2566
Etherium,ETH,10/04/2022,3258.57,3307.22,3193,3203.04,232303.2326
Etherium,ETH,11/04/2022,3203.04,3213.63,2950,2979.74,693394.2912
Etherium,ETH,12/04/2022,2979.75,3085,2950,3027.66,579522.9505
Etherium,ETH,13/04/2022,3027.65,3128.97,2996.86,3118.28,419101.494
Etherium,ETH,14/04/2022,3118.28,3145,2976.3,3021.98,408382.5572
Etherium,ETH,15/04/2022,3021.98,3060.92,2993.13,3040.56,249626.2981
Etherium,ETH,16/04/2022,3040.57,3086.1,3010.03,3059.3,176352.4165
Etherium,ETH,17/04/2022,3059.3,3083,2981.7,2988.06,243772.074
Etherium,ETH,18/04/2022,2988.07,3069.6,2883.22,3055.56,510251.6536
Etherium,ETH,19/04/2022,3055.56,3131,3030.34,3101.77,359375.0038
Etherium,ETH,20/04/2022,3101.74,3166.5,3036.45,3076.04,415000.0685
Etherium,ETH,21/04/2022,3076.03,3180,2942.31,2983.58,562699.697
Etherium,ETH,22/04/2022,2983.57,3034.32,2930.35,2962.39,452433.082
Etherium,ETH,23/04/2022,2962.39,2978.03,2913.89,2933.03,187576.7324
Etherium,ETH,24/04/2022,2933.04,2967.06,2912.09,2921,218957.0222
Etherium,ETH,25/04/2022,2920.99,3025.65,2797.01,3006.62,619198.3616
Etherium,ETH,26/04/2022,3006.63,3039.54,2767,2809.67,531184.3504
Etherium,ETH,27/04/2022,2809.68,2919.87,2794.46,2888.96,488951.2416
Etherium,ETH,28/04/2022,2888.95,2980,2853.83,2936.93,537392.9978
Etherium,ETH,29/04/2022,2936.92,2946.46,2776.63,2817.13,525978.147
Etherium,ETH,30/04/2022,2817.13,2841.63,2709.26,2726.66,367757.2469
Etherium,ETH,01/05/2022,2726.67,2849.9,2716.13,2824.81,442544.8792
Etherium,ETH,02/05/2022,2824.81,2894.22,2778.78,2856.54,521706.8567
Etherium,ETH,03/05/2022,2856.54,2861.47,2755.19,2781.7,371331.1796
Etherium,ETH,04/05/2022,2781.7,2965.85,2771.74,2940.64,548738.0668
Etherium,ETH,05/05/2022,2940.65,2954.65,2683,2747.97,734845.3194
Etherium,ETH,06/05/2022,2747.96,2758.18,2632.95,2692.85,711449.3234
Etherium,ETH,07/05/2022,2692.86,2704.36,2584.75,2635.34,371271.4532
Etherium,ETH,08/05/2022,2635.35,2642,2484,2519.71,757615.3415
Etherium,ETH,09/05/2022,2519.71,2530.78,2225,2228.55,1574924.979
Etherium,ETH,10/05/2022,2229,2457.34,2200,2342.05,1550626.139
Etherium,ETH,11/05/2022,2342.04,2451.37,2005,2084.99,2022864.838
Etherium,ETH,12/05/2022,2084.99,2195,1800,1960.22,2305192.908
Etherium,ETH,13/05/2022,1960.22,2147.54,1940.23,2009.69,1134042.339
Etherium,ETH,14/05/2022,2009.69,2070.06,1951.21,2056.48,563788.3078
Etherium,ETH,15/05/2022,2056.47,2167,2000.68,2145.29,514398.2587
Etherium,ETH,16/05/2022,2145.29,2145.29,1979.12,2023.66,822070.8531
Etherium,ETH,17/05/2022,2023.66,2122.42,2008,2090.72,568249.0448
Etherium,ETH,18/05/2022,2090.72,2110.72,1908,1915.11,631577.2341
Etherium,ETH,19/05/2022,1915.11,2040.39,1903.18,2019.55,741476.9794
Etherium,ETH,20/05/2022,2019.55,2064,1923,1959.08,576981.5371
Etherium,ETH,21/05/2022,1959.08,1990.86,1937.36,1975.07,238869.7632
Etherium,ETH,22/05/2022,1975.06,2056.41,1966.33,2043.19,355735.1927
Etherium,ETH,23/05/2022,2043.19,2088.5,1957.12,1973.32,636085.0224
Etherium,ETH,24/05/2022,1973.33,1993.83,1913.02,1979.41,534096.972
Etherium,ETH,25/05/2022,1979.4,2022.34,1934.61,1942.63,524786.3091
Etherium,ETH,26/05/2022,1942.64,1966.01,1735,1792.23,1168740.575
Etherium,ETH,27/05/2022,1792.24,1822.26,1703,1727.27,1296693.285
Etherium,ETH,28/05/2022,1727.26,1808.98,1722.26,1792.22,558271.1818
Etherium,ETH,29/05/2022,1792.21,1827.4,1759.96,1813.64,432430.611
Etherium,ETH,30/05/2022,1813.64,2013,1803.18,1998.78,814922.8359
Etherium,ETH,31/05/2022,1998.78,2016.45,1925,1941.9,751103.4226
Etherium,ETH,01/06/2022,1941.9,1972.58,1763.75,1817.95,1037841.271
Etherium,ETH,02/06/2022,1817.96,1853.05,1782.42,1834.08,788784.4017
Etherium,ETH,03/06/2022,1834.09,1843.91,1737,1775.12,741282.5346
Etherium,ETH,04/06/2022,1775.13,1816,1748.43,1804.58,388279.4579
Etherium,ETH,05/06/2022,1804.58,1830.17,1773.05,1806.23,371974.5061
Etherium,ETH,06/06/2022,1806.22,1920,1804.35,1859.84,804250.3567
Etherium,ETH,07/06/2022,1859.84,1874.98,1725.13,1813.33,1397598.229
Etherium,ETH,08/06/2022,1813.33,1838.77,1765.28,1791.88,941510.1373
Etherium,ETH,09/06/2022,1791.88,1833,1777.33,1788.81,535310.9618
Etherium,ETH,10/06/2022,1788.8,1804.32,1655.93,1662.91,955035.7924
Etherium,ETH,11/06/2022,1662.91,1682.21,1496.74,1532.89,1220325.254
Etherium,ETH,12/06/2022,1532.89,1547,1423,1434.84,1563225.37
Etherium,ETH,13/06/2022,1434.84,1455,1165.45,1209.82,3626351.665
Etherium,ETH,14/06/2022,1209.35,1268.45,1075.8,1208.9,2716493.801
Etherium,ETH,15/06/2022,1208.9,1250,1014.4,1237.52,3114823.136
Etherium,ETH,16/06/2022,1237.53,1257.85,1051.55,1068.5,1447386.83
Etherium,ETH,17/06/2022,1068.5,1118,1051.11,1086.94,1220677.949
Etherium,ETH,18/06/2022,1086.93,1097.58,881.56,995.13,2308983.519
Etherium,ETH,19/06/2022,995.12,1158.62,936.15,1128.53,2018599.45
Etherium,ETH,20/06/2022,1128.53,1170,1053,1128.24,1721772.913
Etherium,ETH,21/06/2022,1128.24,1194,1109.23,1125.85,1306095.376
Etherium,ETH,22/06/2022,1125.86,1127.33,1043.65,1050.19,1306959.859
Etherium,ETH,23/06/2022,1050.19,1155,1045.3,1144.72,1278257.09
Etherium,ETH,24/06/2022,1144.71,1245.43,1132,1225.02,1337137.483
Etherium,ETH,25/06/2022,1225.02,1256.77,1180,1242.36,861986.6177
Etherium,ETH,26/06/2022,1242.31,1280,1194.6,1197.79,884184.273
Etherium,ETH,27/06/2022,1197.79,1238.93,1172.49,1192.51,868734.2061
Etherium,ETH,28/06/2022,1192.51,1237.99,1136.32,1144.05,1104065.221
Etherium,ETH,29/06/2022,1144.05,1156.8,1087.42,1100.21,1295517.796
Etherium,ETH,30/06/2022,1100.21,1106.62,998,1071.01,1420670.366
Etherium,ETH,01/07/2022,1071.02,1117,1033.44,1059.73,1562255.144
Etherium,ETH,02/07/2022,1059.73,1078.88,1028.29,1067.01,714812.0804
Etherium,ETH,03/07/2022,1067.01,1088.34,1040.78,1074.26,644746.3337
Etherium,ETH,04/07/2022,1074.26,1160.9,1045.37,1151,1150108.986
Etherium,ETH,05/07/2022,1151.01,1174.9,1076.34,1132.5,1398961.45
Etherium,ETH,06/07/2022,1132.51,1205,1111.44,1186.57,1211768.076
Etherium,ETH,07/07/2022,1186.57,1254.29,1163.18,1237.49,1001316.079
Etherium,ETH,08/07/2022,1237.49,1276.46,1193.15,1214.04,1189518.363
Etherium,ETH,09/07/2022,1214.03,1235.4,1204.67,1217.02,576337.1809
Etherium,ETH,10/07/2022,1217.02,1219.95,1153,1168.36,1018038.651
Etherium,ETH,11/07/2022,1168.37,1171.29,1091.71,1096.4,1201652.305
Etherium,ETH,12/07/2022,1096.37,1098.26,1033.46,1038.58,1261349.632
Etherium,ETH,13/07/2022,1038.58,1119.18,1006.32,1115,2035605.83
Etherium,ETH,14/07/2022,1115.01,1214.65,1072.11,1193.42,1605101.926
Etherium,ETH,15/07/2022,1193.42,1287.82,1181.05,1231.25,1466037.258
Etherium,ETH,16/07/2022,1231.25,1422.91,1191.23,1355.85,1493809.923
Etherium,ETH,17/07/2022,1355.84,1387,1319.04,1338.65,1246202.88
Etherium,ETH,18/07/2022,1338.65,1597.47,1336.07,1581.04,2029918.765
Etherium,ETH,19/07/2022,1581.03,1631,1493.11,1542.32,1846048.682
Etherium,ETH,20/07/2022,1542.33,1620.4,1484.23,1521.58,1351177.425
Etherium,ETH,21/07/2022,1521.63,1605.98,1463.56,1575.45,1247327.496
Etherium,ETH,22/07/2022,1575.45,1650.05,1516.11,1535.27,1170723.087
Etherium,ETH,23/07/2022,1535.27,1596.51,1488,1548.67,851284.7339
Etherium,ETH,24/07/2022,1548.66,1664.34,1545.67,1597.7,1009935.9
Etherium,ETH,25/07/2022,1597.7,1609.55,1435.58,1440.79,1418390.981
Etherium,ETH,26/07/2022,1440.79,1454.11,1356.17,1449.12,1199643.741
Etherium,ETH,27/07/2022,1449.12,1644.44,1420.83,1635.74,1513426.041
Etherium,ETH,28/07/2022,1635.74,1784.79,1593.27,1724.52,1578145.076
Etherium,ETH,29/07/2022,1724.52,1765.99,1655.02,1721.68,1205266.57
Etherium,ETH,30/07/2022,1721.68,1744.85,1673.01,1697,735132.5286
Etherium,ETH,31/07/2022,1697,1754.69,1666,1678.12,696326.8079
Etherium,ETH,01/08/2022,1678.12,1704.68,1606.12,1630.28,801566.5648
Etherium,ETH,02/08/2022,1630.28,1678,1559.28,1630.91,1081964.51
Etherium,ETH,03/08/2022,1630.91,1685.03,1589.71,1618.16,777724.7413
Etherium,ETH,04/08/2022,1618.16,1662.79,1580.39,1607.96,735552.181
Etherium,ETH,05/08/2022,1607.97,1742.07,1605.64,1736.81,1005846.471
Etherium,ETH,06/08/2022,1736.81,1749.93,1685.26,1690.6,523314.6444
Etherium,ETH,07/08/2022,1690.6,1729.79,1668,1700.19,439904.764
Etherium,ETH,08/08/2022,1700.2,1818,1693.87,1777.05,781620.5443
Etherium,ETH,09/08/2022,1777.05,1790.83,1667.93,1702.76,818171.1019
Etherium,ETH,10/08/2022,1702.76,1885,1656.78,1853.57,1317767.513
Etherium,ETH,11/08/2022,1853.58,1942,1850.32,1880.19,1105261.901
Etherium,ETH,12/08/2022,1880.19,1964.71,1853.06,1958.28,717628.1015
Etherium,ETH,13/08/2022,1958.28,2020,1946.5,1983.55,695876.0293
Etherium,ETH,14/08/2022,1983.55,2030,1906,1935.31,569583.4852
Etherium,ETH,15/08/2022,1935.32,2012.47,1872.31,1899.06,949162.3305
